date,days_since_genesis,support_price,resistance_price,fair_price,predicted_price
2025-12-27,1511,0.9957748918982192,2.0206182515332305,1.418478382277319,1.418478382277319
2025-12-28,1512,0.998557892201476,2.026265492945457,1.4224427579611802,1.4224427579611802
2025-12-29,1513,1.0013468227410238,2.0319247679445747,1.4264155812490624,1.4264155812490624
2025-12-30,1514,1.004141692221425,2.0375960941938103,1.4303968645405887,1.4303968645405887
2025-12-31,1515,1.0069425093542546,2.04327948937062,1.434386620245372,1.434386620245372
2026-01-01,1516,1.0097492828581014,2.0489749711666927,1.4383848607830156,1.4383848607830156
2026-01-02,1517,1.012562021458569,2.0546825572879523,1.442391598583117,1.442391598583117
2026-01-03,1518,1.0153807338882772,2.0604022654545586,1.4464068460852664,1.4464068460852664
2026-01-04,1519,1.0182054288868627,2.0661341134009112,1.4504306157390505,1.4504306157390505
2026-01-05,1520,1.0210361152009795,2.071878118875649,1.4544629200040526,1.4544629200040526
2026-01-06,1521,1.023872801584301,2.0776342996416544,1.4585037713498539,1.4585037713498539
2026-01-07,1522,1.0267154967975207,2.083402673476054,1.4625531822560363,1.4625531822560363
2026-01-08,1523,1.0295642096083528,2.089183258170222,1.466611165212183,1.466611165212183
2026-01-09,1524,1.0324189487915332,2.094976071529781,1.470677732717879,1.470677732717879
2026-01-10,1525,1.035279723128821,2.1007811313746045,1.4747528972827146,1.4747528972827146
2026-01-11,1526,1.0381465414089996,2.106598455538819,1.478836671426285,1.478836671426285
2026-01-12,1527,1.0410194124278767,2.1124280618708067,1.482929067678193,1.482929067678193
2026-01-13,1528,1.0438983449882862,2.118269968233205,1.4870300985780487,1.4870300985780487
2026-01-14,1529,1.0467833479000892,2.1241241925029124,1.4911397766754735,1.4911397766754735
2026-01-15,1530,1.0496744299801746,2.129990752571087,1.4952581145300996,1.4952581145300996
2026-01-16,1531,1.0525716000524603,2.135869666343152,1.4993851247115715,1.4993851247115715
2026-01-17,1532,1.0554748669478944,2.1417609517387928,1.5035208197995489,1.5035208197995489
2026-01-18,1533,1.0583842395044554,2.147664626691965,1.507665212383706,1.507665212383706
2026-01-19,1534,1.0612997265671544,2.1535807091508916,1.5118183150637345,1.5118183150637345
2026-01-20,1535,1.0642213369880356,2.159509217078068,1.5159801404493454,1.5159801404493454
2026-01-21,1536,1.0671490796261762,2.165450168450262,1.5201507011602682,1.5201507011602682
2026-01-22,1537,1.0700829633476896,2.1714035812585175,1.5243300098262547,1.5243300098262547
2026-01-23,1538,1.0730229970257246,2.177369473508156,1.5285180790870794,1.5285180790870794
2026-01-24,1539,1.0759691895404668,2.183347863218777,1.5327149215925404,1.5327149215925404
2026-01-25,1540,1.0789215497791407,2.1893387684242627,1.5369205500024619,1.5369205500024619
2026-01-26,1541,1.0818800866360085,2.1953422071727786,1.5411349769866953,1.5411349769866953
2026-01-27,1542,1.0848448090123737,2.2013581975267758,1.54535821522512,1.54535821522512
2026-01-28,1543,1.0878157258165797,2.2073867575629924,1.5495902774076453,1.5495902774076453
2026-01-29,1544,1.0907928459640128,2.213427905372457,1.5538311762342123,1.5538311762342123
2026-01-30,1545,1.0937761783771016,2.219481659060488,1.5580809244147942,1.5580809244147942
2026-01-31,1546,1.096765731985319,2.2255480367466998,1.562339534669399,1.562339534669399
