date,open,high,low,close,volume
10/08/2012,11.800000,11.800000,11.800000,11.800000,0
10/09/2012,11.778100,11.778100,11.778100,11.778100,0
10/10/2012,11.895000,11.895000,11.895000,11.895000,0
10/11/2012,12.120000,12.120000,12.120000,12.120000,0
10/12/2012,12.030000,12.030000,12.030000,12.030000,0
10/13/2012,12.000000,12.000000,12.000000,12.000000,0
10/14/2012,11.861000,11.861000,11.861000,11.861000,0
10/15/2012,11.738900,11.738900,11.738900,11.738900,0
10/16/2012,11.838100,11.838100,11.838100,11.838100,0
10/17/2012,11.849900,11.849900,11.849900,11.849900,0
10/18/2012,11.810000,11.810000,11.810000,11.810000,0
10/19/2012,11.939800,11.939800,11.939800,11.939800,0
10/20/2012,11.740100,11.740100,11.740100,11.740100,0
10/21/2012,11.739900,11.739900,11.739900,11.739900,0
10/22/2012,11.631100,11.631100,11.631100,11.631100,0
10/23/2012,11.710100,11.710100,11.710100,11.710100,0
10/24/2012,11.650000,11.650000,11.650000,11.650000,0
10/25/2012,11.650000,11.650000,11.650000,11.650000,0
10/26/2012,10.861600,10.861600,10.861600,10.861600,0
10/27/2012,10.170600,10.170600,10.170600,10.170600,0
10/28/2012,10.260500,10.260500,10.260500,10.260500,0
10/29/2012,10.700000,10.700000,10.700000,10.700000,0
10/30/2012,10.600000,10.600000,10.600000,10.600000,0
10/31/2012,10.887500,10.887500,10.887500,10.887500,0
11/01/2012,11.201000,11.201000,11.201000,11.201000,0
11/02/2012,10.570000,10.570000,10.570000,10.570000,0
11/03/2012,10.468800,10.468800,10.468800,10.468800,0
11/04/2012,10.642500,10.642500,10.642500,10.642500,0
11/05/2012,10.800100,10.800100,10.800100,10.800100,0
11/06/2012,10.748000,10.748000,10.748000,10.748000,0
11/07/2012,10.899000,10.899000,10.899000,10.899000,0
11/08/2012,10.920000,10.920000,10.920000,10.920000,0
11/09/2012,10.925000,10.925000,10.925000,10.925000,0
11/10/2012,10.815000,10.815000,10.815000,10.815000,0
11/11/2012,10.890000,10.890000,10.890000,10.890000,0
11/12/2012,10.868700,10.868700,10.868700,10.868700,0
11/13/2012,11.008000,11.008000,11.008000,11.008000,0
11/14/2012,10.951200,10.951200,10.951200,10.951200,0
11/15/2012,10.950000,10.950000,10.950000,10.950000,0
11/16/2012,11.197700,11.197700,11.197700,11.197700,0
11/17/2012,11.748900,11.748900,11.748900,11.748900,0
11/18/2012,11.788900,11.788900,11.788900,11.788900,0
11/19/2012,11.651500,11.651500,11.651500,11.651500,0
11/20/2012,11.799900,11.799900,11.799900,11.799900,0
11/21/2012,11.732800,11.732800,11.732800,11.732800,0
11/22/2012,11.770000,11.770000,11.770000,11.770000,0
11/23/2012,12.421900,12.421900,12.421900,12.421900,0
11/24/2012,12.345000,12.345000,12.345000,12.345000,0
11/25/2012,12.411500,12.411500,12.411500,12.411500,0
11/26/2012,12.482100,12.482100,12.482100,12.482100,0
11/27/2012,12.245500,12.245500,12.245500,12.245500,0
11/28/2012,12.200000,12.200000,12.200000,12.200000,0
11/29/2012,12.347700,12.347700,12.347700,12.347700,0
11/30/2012,12.450000,12.450000,12.450000,12.450000,0
12/01/2012,12.565000,12.565000,12.565000,12.565000,0
12/02/2012,12.562000,12.562000,12.562000,12.562000,0
12/03/2012,12.500000,12.500000,12.500000,12.500000,0
12/04/2012,12.679000,12.679000,12.679000,12.679000,0
12/05/2012,13.410000,13.410000,13.410000,13.410000,0
12/06/2012,13.380000,13.380000,13.380000,13.380000,0
12/07/2012,13.299000,13.299000,13.299000,13.299000,0
12/08/2012,13.499900,13.499900,13.499900,13.499900,0
12/09/2012,13.420100,13.420100,13.420100,13.420100,0
12/10/2012,13.388000,13.388000,13.388000,13.388000,0
12/11/2012,13.433400,13.433400,13.433400,13.433400,0
12/12/2012,13.557000,13.557000,13.557000,13.557000,0
12/13/2012,13.698900,13.698900,13.698900,13.698900,0
12/14/2012,13.700100,13.700100,13.700100,13.700100,0
12/15/2012,13.600000,13.600000,13.600000,13.600000,0
12/16/2012,13.490100,13.490100,13.490100,13.490100,0
12/17/2012,13.300000,13.300000,13.300000,13.300000,0
12/18/2012,13.250100,13.250100,13.250100,13.250100,0
12/19/2012,13.299000,13.299000,13.299000,13.299000,0
12/20/2012,13.599000,13.599000,13.599000,13.599000,0
12/21/2012,13.524600,13.524600,13.524600,13.524600,0
12/22/2012,13.500000,13.500000,13.500000,13.500000,0
12/23/2012,13.371400,13.371400,13.371400,13.371400,0
12/24/2012,13.312000,13.312000,13.312000,13.312000,0
12/25/2012,13.380000,13.380000,13.380000,13.380000,0
12/26/2012,13.350000,13.350000,13.350000,13.350000,0
12/27/2012,13.467900,13.467900,13.467900,13.467900,0
12/28/2012,13.421700,13.421700,13.421700,13.421700,0
12/29/2012,13.421200,13.421200,13.421200,13.421200,0
12/30/2012,13.400000,13.400000,13.400000,13.400000,0
12/31/2012,13.450000,13.450000,13.450000,13.450000,0
01/01/2013,13.510000,13.510000,13.510000,13.510000,0
01/02/2013,13.304100,13.304100,13.304100,13.304100,0
01/03/2013,13.280000,13.280000,13.280000,13.280000,0
01/04/2013,13.397900,13.397900,13.397900,13.397900,0
01/05/2013,13.500000,13.500000,13.500000,13.500000,0
01/06/2013,13.440000,13.440000,13.440000,13.440000,0
01/07/2013,13.454000,13.454000,13.454000,13.454000,0
01/08/2013,13.587600,13.587600,13.587600,13.587600,0
01/09/2013,13.742800,13.742800,13.742800,13.742800,0
01/10/2013,13.770000,13.770000,13.770000,13.770000,0
01/11/2013,14.140000,14.140000,14.140000,14.140000,0
01/12/2013,14.137000,14.137000,14.137000,14.137000,0
01/13/2013,14.237000,14.237000,14.237000,14.237000,0
01/14/2013,14.116000,14.116000,14.116000,14.116000,0
01/15/2013,14.300000,14.300000,14.300000,14.300000,0
01/16/2013,14.250000,14.250000,14.250000,14.250000,0
01/17/2013,14.730000,14.730000,14.730000,14.730000,0
01/18/2013,15.500000,15.500000,15.500000,15.500000,0
01/19/2013,15.705000,15.705000,15.705000,15.705000,0
01/20/2013,15.615000,15.615000,15.615000,15.615000,0
01/21/2013,15.700000,15.700000,15.700000,15.700000,0
01/22/2013,16.800000,16.800000,16.800000,16.800000,0
01/23/2013,17.261400,17.261400,17.261400,17.261400,0
01/24/2013,17.500000,17.500000,17.500000,17.500000,0
01/25/2013,16.896000,16.896000,16.896000,16.896000,0
01/26/2013,17.400000,17.400000,17.400000,17.400000,0
01/27/2013,17.880000,17.880000,17.880000,17.880000,0
01/28/2013,17.818200,17.818200,17.818200,17.818200,0
01/29/2013,18.721000,18.721000,18.721000,18.721000,0
01/30/2013,19.525400,19.525400,19.525400,19.525400,0
01/31/2013,19.700000,19.700000,19.700000,19.700000,0
02/01/2013,20.410000,20.410000,20.410000,20.410000,0
02/02/2013,20.499000,20.499000,20.499000,20.499000,0
02/03/2013,19.630000,19.630000,19.630000,19.630000,0
02/04/2013,20.590000,20.590000,20.590000,20.590000,0
02/05/2013,20.430100,20.430100,20.430100,20.430100,0
02/06/2013,20.600000,20.600000,20.600000,20.600000,0
02/07/2013,21.180000,21.180000,21.180000,21.180000,0
02/08/2013,22.150000,22.150000,22.150000,22.150000,0
02/09/2013,22.660000,22.660000,22.660000,22.660000,0
02/10/2013,23.650000,23.650000,23.650000,23.650000,0
02/11/2013,23.969800,23.969800,23.969800,23.969800,0
02/12/2013,24.650000,24.650000,24.650000,24.650000,0
02/13/2013,25.169800,25.169800,25.169800,25.169800,0
02/14/2013,24.200000,24.200000,24.200000,24.200000,0
02/15/2013,27.220500,27.220500,27.220500,27.220500,0
02/16/2013,27.100000,27.100000,27.100000,27.100000,0
02/17/2013,27.215800,27.215800,27.215800,27.215800,0
02/18/2013,26.814600,26.814600,26.814600,26.814600,0
02/19/2013,26.950000,26.950000,26.950000,26.950000,0
02/20/2013,29.417600,29.417600,29.417600,29.417600,0
02/21/2013,29.645000,29.645000,29.645000,29.645000,0
02/22/2013,29.747700,29.747700,29.747700,29.747700,0
02/23/2013,30.245400,30.245400,30.245400,30.245400,0
02/24/2013,29.800000,29.800000,29.800000,29.800000,0
02/25/2013,29.890000,29.890000,29.890000,29.890000,0
02/26/2013,30.400000,30.400000,30.400000,30.400000,0
02/27/2013,31.100000,31.100000,31.100000,31.100000,0
02/28/2013,30.901200,30.901200,30.901200,30.901200,0
03/01/2013,33.380000,33.380000,33.380000,33.380000,0
03/02/2013,34.500000,34.500000,34.500000,34.500000,0
03/03/2013,34.250000,34.250000,34.250000,34.250000,0
03/04/2013,34.500000,34.500000,34.500000,34.500000,0
03/05/2013,36.152000,36.152000,36.152000,36.152000,0
03/06/2013,40.330000,40.330000,40.330000,40.330000,0
03/07/2013,41.020100,41.020100,41.020100,41.020100,0
03/08/2013,42.000000,42.000000,42.000000,42.000000,0
03/09/2013,44.180000,44.180000,44.180000,44.180000,0
03/10/2013,46.850000,46.850000,46.850000,46.850000,0
03/11/2013,46.000000,46.000000,46.000000,46.000000,0
03/12/2013,48.400000,48.400000,48.400000,48.400000,0
03/13/2013,44.289900,44.289900,44.289900,44.289900,0
03/14/2013,46.920000,46.920000,46.920000,46.920000,0
03/15/2013,47.169600,47.169600,47.169600,47.169600,0
03/16/2013,46.950000,46.950000,46.950000,46.950000,0
03/17/2013,47.000200,47.000200,47.000200,47.000200,0
03/18/2013,47.400000,47.400000,47.400000,47.400000,0
03/19/2013,51.600000,51.600000,51.600000,51.600000,0
03/20/2013,59.140000,59.140000,59.140000,59.140000,0
03/21/2013,64.488800,64.488800,64.488800,64.488800,0
03/22/2013,70.850000,70.850000,70.850000,70.850000,0
03/23/2013,69.865000,69.865000,69.865000,69.865000,0
03/24/2013,64.350000,64.350000,64.350000,64.350000,0
03/25/2013,71.500000,71.500000,71.500000,71.500000,0
03/26/2013,73.600000,73.600000,73.600000,73.600000,0
03/27/2013,78.500000,78.500000,78.500000,78.500000,0
03/28/2013,88.920000,88.920000,88.920000,88.920000,0
03/29/2013,86.180000,86.180000,86.180000,86.180000,0
03/30/2013,90.500000,90.500000,90.500000,90.500000,0
03/31/2013,92.190000,92.190000,92.190000,92.190000,0
04/01/2013,93.030000,93.030000,93.030000,93.030000,0
04/02/2013,104.000000,104.000000,104.000000,104.000000,0
04/03/2013,117.980000,117.980000,117.980000,117.980000,0
04/04/2013,135.000000,135.000000,135.000000,135.000000,0
04/05/2013,132.120000,132.120000,132.120000,132.120000,0
04/06/2013,142.323600,142.323600,142.323600,142.323600,0
04/07/2013,142.631100,142.631100,142.631100,142.631100,0
04/08/2013,162.301000,162.301000,162.301000,162.301000,0
04/09/2013,187.500000,187.500000,187.500000,187.500000,0
04/10/2013,230.000000,230.000000,230.000000,230.000000,0
04/11/2013,165.000000,165.000000,165.000000,165.000000,0
04/12/2013,124.900000,124.900000,124.900000,124.900000,0
04/13/2013,117.000000,117.000000,117.000000,117.000000,0
04/14/2013,93.000000,93.000000,93.000000,93.000000,0
04/15/2013,90.000000,90.000000,90.000000,90.000000,0
04/16/2013,82.386000,82.386000,82.386000,82.386000,0
04/17/2013,68.355700,68.355700,68.355700,68.355700,0
04/18/2013,93.070000,93.070000,93.070000,93.070000,0
04/19/2013,109.010000,109.010000,109.010000,109.010000,0
04/20/2013,118.480000,118.480000,118.480000,118.480000,0
04/21/2013,126.615500,126.615500,126.615500,126.615500,0
04/22/2013,119.200000,119.200000,119.200000,119.200000,0
04/23/2013,127.400000,127.400000,127.400000,127.400000,0
04/24/2013,143.475000,143.475000,143.475000,143.475000,0
04/25/2013,154.200000,154.200000,154.200000,154.200000,0
04/26/2013,141.710000,141.710000,141.710000,141.710000,0
04/27/2013,136.900000,136.900000,136.900000,136.900000,0
04/28/2013,128.000100,128.000100,128.000100,128.000100,0
04/29/2013,134.444400,135.980000,132.100000,134.210000,0
04/30/2013,134.444000,147.488000,134.000000,144.540000,0
05/01/2013,144.000000,146.930000,134.050000,139.000000,0
05/02/2013,139.000000,139.890000,107.720000,116.990000,0
05/03/2013,116.380000,125.600000,92.281900,105.210000,0
05/04/2013,106.250000,108.128000,79.100000,97.750000,0
05/05/2013,98.100000,115.000000,92.500000,112.500000,0
05/06/2013,112.900000,118.800000,107.143000,115.910000,0
05/07/2013,115.980000,124.663000,106.640000,112.300000,0
05/08/2013,112.250000,113.444000,97.700000,111.500000,0
05/09/2013,109.600000,115.780000,109.600000,113.566000,0
05/10/2013,113.200000,113.460000,109.260000,112.670000,0
05/11/2013,112.799000,122.000000,111.551000,117.200000,0
05/12/2013,117.700000,118.679000,113.010000,115.243000,0
05/13/2013,115.640000,117.449000,113.435000,115.000000,0
05/14/2013,114.820000,118.699000,114.500000,117.980000,0
05/15/2013,117.980000,119.800000,110.250000,111.500000,0
05/16/2013,111.400000,115.810000,103.500000,114.220000,0
05/17/2013,114.220000,118.760000,112.200000,118.760000,0
05/18/2013,118.210000,125.300000,116.571000,123.015000,0
05/19/2013,123.500000,125.250000,122.300000,123.498000,0
05/20/2013,123.211000,124.500000,119.571000,121.990000,0
05/21/2013,122.500000,123.621000,120.120000,122.000000,0
05/22/2013,122.020000,123.000000,121.210000,122.880000,0
05/23/2013,122.890000,124.001000,122.000000,123.889000,0
05/24/2013,123.800000,126.934000,123.100000,126.700000,0
05/25/2013,126.300000,133.850000,125.719000,133.200000,0
05/26/2013,133.100000,133.219000,128.900000,131.980000,0
05/27/2013,131.986000,136.000000,130.615000,133.480000,0
05/28/2013,133.500000,135.465000,124.700000,129.745000,0
05/29/2013,129.770000,130.580000,125.600000,129.000000,0
05/30/2013,129.000000,132.590000,127.662000,132.300000,0
05/31/2013,132.250000,132.250000,127.000000,128.799000,0
06/01/2013,128.799000,129.900000,126.400000,129.000000,0
06/02/2013,128.815000,129.780000,127.199000,129.300000,0
06/03/2013,129.300000,129.400000,115.050000,122.292000,0
06/04/2013,122.500000,122.500000,116.000000,122.222000,0
06/05/2013,120.737000,123.840000,119.100000,121.420000,0
06/06/2013,121.400000,123.469000,119.899000,121.650000,0
06/07/2013,121.900000,123.100000,117.250000,118.000000,0
06/08/2013,118.970000,119.000000,106.420000,111.500000,0
06/09/2013,111.000000,111.415000,107.300000,108.300000,0
06/10/2013,107.892000,108.990000,88.500000,100.000000,0
06/11/2013,100.437000,110.101000,95.002000,106.350000,0
06/12/2013,106.350000,109.600000,104.000000,108.900000,0
06/13/2013,109.000000,111.787000,106.734000,108.150000,0
06/14/2013,108.776000,110.300000,100.530000,104.000000,0
06/15/2013,103.949000,104.700000,98.000000,99.978900,0
06/16/2013,100.000000,103.700000,98.000000,99.988100,0
06/17/2013,99.800000,101.600000,98.946600,99.510000,0
06/18/2013,99.900000,102.210000,99.000000,101.700000,0
06/19/2013,101.950000,111.111000,101.033000,107.400000,0
06/20/2013,107.050000,110.225000,105.755000,108.250000,0
06/21/2013,108.251000,114.300000,107.500000,110.150000,0
06/22/2013,111.290000,114.990000,107.685000,109.500000,0
06/23/2013,109.500000,109.956000,107.514000,108.300000,0
06/24/2013,108.200000,108.800000,106.234000,107.600000,0
06/25/2013,107.900000,108.334000,100.980000,102.737000,0
06/26/2013,102.090000,106.470000,101.010000,103.950000,0
06/27/2013,103.329000,105.489000,102.792000,104.000000,0
06/28/2013,104.000000,104.000000,101.100000,101.437000,0
06/29/2013,101.737000,101.737000,92.333000,94.649200,0
06/30/2013,94.660000,99.990000,93.000000,94.994000,0
07/01/2013,94.999000,98.122300,94.222300,96.614000,0
07/02/2013,97.510000,97.664900,86.297200,88.050000,0
07/03/2013,88.050000,92.300000,87.510000,90.134000,0
07/04/2013,90.405000,90.981200,76.979200,77.530000,0
07/05/2013,78.890000,83.105000,72.000000,80.525800,0
07/06/2013,79.990000,80.000000,65.526000,68.431000,0
07/07/2013,68.505000,75.000000,66.820000,70.277300,0
07/08/2013,68.749000,74.561100,66.620000,74.561100,0
07/09/2013,76.500000,80.000000,72.600000,76.516000,0
07/10/2013,76.000000,78.300000,72.520000,76.694000,0
07/11/2013,76.720000,87.000000,76.200000,86.760000,0
07/12/2013,88.000000,90.280000,85.079900,88.980000,0
07/13/2013,88.979000,104.000000,88.166000,93.594900,0
07/14/2013,93.989900,98.250000,88.062200,98.133900,0
07/15/2013,98.700000,98.700000,92.860000,94.691300,0
07/16/2013,93.605000,101.900000,93.110000,98.400200,0
07/17/2013,98.890300,99.862300,96.141600,97.450800,0
07/18/2013,96.710000,99.970000,96.180000,98.500000,0
07/19/2013,98.500000,98.800000,86.200000,90.580000,0
07/20/2013,90.068900,95.200100,87.800000,92.170000,0
07/21/2013,92.000000,93.100000,89.271100,89.390100,0
07/22/2013,89.821400,91.950000,88.000000,90.757300,0
07/23/2013,91.998000,91.998000,90.075400,91.610000,0
07/24/2013,91.600000,96.819300,91.600000,95.558500,0
07/25/2013,95.558500,95.990000,93.000000,94.510000,0
07/26/2013,94.505000,97.330000,93.865700,96.900000,0
07/27/2013,96.950000,97.469100,96.000000,96.020200,0
07/28/2013,96.020100,96.995000,93.000000,94.116000,0
07/29/2013,94.400000,100.577000,94.000000,99.756000,0
07/30/2013,98.600000,102.500000,98.455000,101.200000,0
07/31/2013,101.489000,107.990000,100.470000,107.990000,0
08/01/2013,107.950000,111.344000,103.880000,106.090000,0
08/02/2013,106.213000,108.000000,103.011000,104.000000,0
08/03/2013,104.856000,108.000000,101.211000,104.501000,0
08/04/2013,104.501000,105.780000,102.002000,104.005000,0
08/05/2013,104.950000,105.950000,103.523000,105.144000,0
08/06/2013,105.120000,107.770000,105.000000,106.220000,0
08/07/2013,106.720000,107.382000,105.557000,106.750000,0
08/08/2013,106.750000,106.750000,106.750000,106.750000,0
08/09/2013,106.750000,106.750000,101.260000,103.000000,0
08/10/2013,103.070000,105.750000,101.935000,102.800000,0
08/11/2013,102.800000,103.900000,102.410000,103.000000,0
08/12/2013,103.000000,105.190000,102.755000,105.000000,0
08/13/2013,105.000000,108.000000,103.500000,106.636000,0
08/14/2013,106.990000,109.350000,104.650000,109.000000,0
08/15/2013,109.555000,114.995000,108.001000,112.562000,0
08/16/2013,112.562000,113.245000,109.000000,109.990000,0
08/17/2013,109.995000,112.300000,108.517000,108.994000,0
08/18/2013,108.994000,113.750000,108.225000,113.500000,0
08/19/2013,112.750000,114.688000,112.000000,113.500000,0
08/20/2013,113.380000,123.062000,111.771000,119.000000,0
08/21/2013,119.000000,123.011000,117.508000,121.205000,0
08/22/2013,121.210000,124.914000,119.682000,123.300000,0
08/23/2013,123.300000,123.500000,120.600000,121.150000,0
08/24/2013,122.000000,122.000000,118.444000,118.501000,0
08/25/2013,118.510000,121.390000,118.020000,120.045000,0
08/26/2013,119.603000,122.987000,119.170000,122.111000,0
08/27/2013,122.111000,122.755000,119.930000,120.056000,0
08/28/2013,120.070000,127.240000,120.070000,126.500000,0
08/29/2013,126.480000,127.320000,122.620000,122.620000,0
08/30/2013,122.620000,123.700000,122.210000,122.390000,0
08/31/2013,122.350000,135.750000,120.990000,133.490000,0
09/01/2013,133.090000,140.890000,132.720000,135.350000,0
09/02/2013,135.140000,145.810000,134.810000,138.340000,0
09/03/2013,138.630000,146.500000,134.890000,135.850000,0
09/04/2013,135.610000,138.340000,133.000000,136.770000,0
09/05/2013,136.530000,144.500000,123.610000,126.740000,0
09/06/2013,126.760000,131.440000,121.830000,126.430000,0
09/07/2013,126.490000,127.340000,119.150000,119.150000,0
09/08/2013,118.890000,125.940000,118.460000,124.150000,0
09/09/2013,124.130000,124.720000,120.490000,121.660000,0
09/10/2013,121.860000,129.060000,119.750000,127.110000,0
09/11/2013,127.270000,129.740000,125.900000,125.910000,0
09/12/2013,125.890000,137.830000,123.270000,135.250000,0
09/13/2013,135.550000,136.080000,131.810000,133.130000,0
09/14/2013,132.830000,137.580000,132.270000,134.980000,0
09/15/2013,135.010000,135.850000,128.870000,129.220000,0
09/16/2013,129.400000,131.440000,128.260000,130.370000,0
09/17/2013,130.860000,132.720000,129.770000,131.720000,0
09/18/2013,131.590000,132.760000,124.890000,131.660000,0
09/19/2013,131.710000,133.200000,130.540000,131.470000,0
09/20/2013,131.370000,131.770000,128.450000,129.650000,0
09/21/2013,129.700000,135.620000,126.680000,127.040000,0
09/22/2013,126.950000,128.610000,126.240000,127.430000,0
09/23/2013,127.870000,133.940000,126.590000,129.120000,0
09/24/2013,128.980000,132.725000,125.660000,125.950000,0
09/25/2013,126.050000,127.460000,125.390000,127.250000,0
09/26/2013,127.380000,129.690000,127.330000,128.220000,0
09/27/2013,128.210000,134.934000,127.320000,128.380000,0
09/28/2013,128.940000,134.740000,128.490000,133.780000,0
09/29/2013,133.770000,135.630000,132.560000,134.780000,0
09/30/2013,134.900000,140.610000,134.710000,137.340000,0
10/01/2013,137.150000,138.350000,130.270000,133.000000,0
10/02/2013,132.680000,134.630000,131.550000,132.180000,0
10/03/2013,132.050000,133.590000,102.250000,114.130000,0
10/04/2013,114.450000,123.630000,111.820000,123.630000,0
10/05/2013,123.410000,130.090000,123.410000,129.010000,0
10/06/2013,128.630000,130.440000,128.030000,128.550000,0
10/07/2013,128.360000,129.660000,126.150000,129.000000,0
10/08/2013,129.430000,130.270000,126.360000,126.940000,0
10/09/2013,126.740000,127.470000,124.710000,126.000000,0
10/10/2013,125.850000,131.750000,125.580000,130.690000,0
10/11/2013,130.670000,131.500000,129.260000,130.590000,0
10/12/2013,130.750000,131.810000,129.640000,130.900000,0
10/13/2013,130.900000,135.660000,130.560000,135.190000,0
10/14/2013,135.190000,138.660000,134.550000,138.130000,0
10/15/2013,139.270000,144.120000,138.900000,140.520000,0
10/16/2013,140.770000,145.390000,139.130000,145.240000,0
10/17/2013,145.650000,152.230000,142.430000,142.550000,0
10/18/2013,142.410000,147.420000,142.410000,146.250000,0
10/19/2013,146.370000,155.960000,145.570000,155.960000,0
10/20/2013,155.910000,177.480000,155.700000,172.420000,0
10/21/2013,171.660000,174.910000,168.950000,174.610000,0
10/22/2013,174.800000,184.820000,174.800000,182.210000,0
10/23/2013,182.650000,196.270000,182.650000,193.760000,0
10/24/2013,193.360000,213.620000,192.380000,213.620000,0
10/25/2013,214.300000,217.420000,168.520000,198.230000,0
